19424;-14.8167,11.7333;GW-01;Bafatá;Xitole
0;-14.3833,12.2833;GW;;Gancôli Bilò
0;-15.4167,11.6000;GW;;Gancoli
0;-15.3667,11.5167;GW;;Gancoli
0;-15.4500,11.3667;GW;;Ganchombè
0;-15.4500,11.3500;GW;;Ganchombè
0;-15.1500,11.7333;GW;;Gancherno
0;-15.4000,11.6333;GW;;Ganchauá
0;-15.2500,11.7167;GW;;Gancali
0;-15.2167,11.5500;GW;;Gancalanso
0;-15.4833,11.5833;GW;;Gã Nafá
0;-15.4000,11.4667;GW;;Ganafá
0;-15.3167,11.5667;GW;;Gampite
0;-15.5500,11.5167;GW;;Gã Moriá
0;-15.2333,11.7833;GW;;Gamol
0;-15.4667,11.6500;GW;;Gã Mitilia
0;-15.4500,11.7167;GW;;Gambussi
0;-15.4000,11.7167;GW;;Gambinta
0;-15.1000,11.5167;GW;;Gambine
0;-14.8833,12.0667;GW;;Gambicilai
0;-15.4167,12.0561;GW-04;Oio;Gambia
0;-15.2167,11.4000;GW;;Gambia
0;-15.4167,11.4000;GW;;Gambaqui
0;-14.9000,12.0500;GW;;Gambaná
0;-15.0833,11.9167;GW;;Gambaná
0;-15.0500,11.9000;GW;;Gambachicha
0;-15.4000,11.6333;GW;;Gambácar Nancho
0;-15.4333,11.6167;GW;;Gambácar
0;-15.2333,11.5667;GW;;Gambácar
0;-15.4167,11.6500;GW;;Gamariquê
0;-15.4333,11.3667;GW;;Gamamadubà
0;-15.2500,11.7667;GW;;Gamamadu
0;-14.8667,11.7500;GW;;Gamalique
0;-15.0500,11.9500;GW;;Gamalã Jasse
0;-15.3167,11.7833;GW;;Gamalã
0;-15.4000,11.6000;GW;;Gã Maior de Cima
0;-15.3833,11.5667;GW;;Gã Maior de Baixo
0;-15.3833,11.5833;GW;;Gã Maior Beafada
0;-15.4167,11.6000;GW;;Gamafé
0;-14.7833,11.4667;GW;;Gamã
0;-14.6167,12.4667;GW;;Galugada
0;-14.6333,11.9500;GW;;Galomaro
0;-14.7667,11.7000;GW;;Galomaro
0;-14.8667,11.8333;GW;;Galoíel
0;-14.7667,11.4833;GW;;Galoiel
0;-15.0683,12.6558;GW-04;Oio;Galo Gega
0;-14.9167,11.4500;GW;;Galo Cumbijã
0;-14.8833,11.7833;GW;;Galo Corubal
0;-14.9833,11.5500;GW;;Galo Bolola
0;-14.8500,12.0333;GW;;Gã Libra
0;-15.3167,11.8667;GW;;Galecunde
0;-14.3000,11.7667;GW;;Galangoi
0;-14.9000,11.7833;GW;;Gã Júlio
0;-15.4333,11.7000;GW;;Gã Juliana
0;-15.4167,11.6667;GW;;Gã José
0;-14.8833,12.0833;GW;;Gã Joaquim
0;-15.2167,11.8667;GW;;Gã João
0;-14.1500,12.0333;GW;;Gã Guirô
0;-14.9167,11.7500;GW;;Gã Gregório
0;-14.8833,12.0833;GW;;Gã Gémeos
0;-15.2333,11.8500;GW;;Gã Formoso
0;-15.2703,12.1656;GW-04;Oio;Gã Farã
0;-15.3833,11.5167;GW;;Gã Eugénia Bijagó
0;-15.4000,11.5333;GW;;Gã Eugénia
0;-14.8833,11.2167;GW;;Gadamael Porto
0;-14.8500,11.2333;GW;;Gadamael Fronteira
0;-14.4833,12.3833;GW;;Gadaboma
0;-14.9333,11.3000;GW;;Gadabajá
0;-15.1156,12.4308;GW-04;Oio;Gã Cricó
0;-15.1181,12.4142;GW-04;Oio;Gã Cricó
0;-15.2667,11.8500;GW;;Gã Chiquinho Mancanha
0;-15.2833,11.8667;GW;;Gã Chiquinho
0;-15.2333,11.6000;GW;;Gã Chiquinho
0;-15.5833,11.5500;GW;;Gã Carafá
49371;-14.2222,12.2800;GW-10;Gabú;Gabú
0;-15.0000,11.4833;GW;;Gabissau
0;-15.6000,11.8667;GW;;Gã Beafada
0;-15.4833,11.5667;GW;;Gã Beafada
0;-15.6833,12.2667;GW;;Futo
0;-14.1000,12.6167;GW;;Funtofuntula
0;-15.3167,11.1500;GW;;Funsonfo
0;-15.2167,11.9500;GW;;Funcor
0;-15.0833,11.0500;GW;;Fulatai
0;-14.5167,12.3833;GW;;Fula Mori
0;-14.7167,11.7167;GW;;Fula Mori
0;-13.8167,12.3833;GW;;Fulamansa
0;-14.2500,12.2833;GW;;Fulamansa
0;-14.6500,12.0833;GW;;Fulamansa
1804;-15.1718,11.7767;GW-02;Quinara;Fulacunda
0;-15.4167,11.4333;GW;;Fulacunda
0;-15.4333,11.6333;GW;;Fortuna
0;-15.5092,12.3761;GW-04;Oio;Forol
0;-15.2333,11.6000;GW;;Formozinho
0;-15.2333,11.6000;GW;;Formoso Curto
0;-16.1000,12.2333;GW;;Formosa
0;-15.6608,12.1056;GW-04;Oio;Foncho
0;-15.4167,11.8167;GW;;Foia
0;-15.3167,12.4833;GW;;Fodé Siraiá
0;-14.6333,12.2333;GW;;Fodengali
0;-14.5500,12.0667;GW;;Fodèbunca
0;-15.0333,12.0167;GW;;Flora
0;-15.4500,11.7667;GW;;Flora
0;-15.1333,11.4167;GW;;Flaque Umbaná
0;-15.3333,11.8167;GW;;Flaque Sunha
0;-15.4333,11.7333;GW;;Flaque Nhabal
0;-15.5792,12.1103;GW-04;Oio;Flaque Intudé
0;-15.1167,11.3000;GW;;Flaque Injã
0;-15.3833,11.7500;GW;;Flaque Indêguetê
0;-14.9000,12.0833;GW;;Flaque Dulo
0;-15.3500,11.8500;GW;;Flaque Cibe
0;-14.9833,11.7667;GW;;Flaque Bajabe
0;-15.3500,11.8667;GW;;Flaque Amedé
0;-14.9667,11.7833;GW;;Fiofioli
0;-14.1333,12.3667;GW;;Finjor
0;-14.8833,12.0500;GW;;Finete
0;-14.4833,11.7333;GW;;Filaboual
0;-15.1000,11.3500;GW;;Feribrique
0;-15.7333,12.1667;GW;;Fenjanja
0;-15.4167,11.7500;GW;;Feninquê
0;-15.3833,11.7333;GW;;Fenimã
0;-14.5000,12.3167;GW;;Fembã
0;-15.7167,12.1167;GW;;Fei
0;-15.8167,12.0667;GW;;Fei
0;-15.4500,11.6667;GW;;Fei
0;-15.2667,12.4000;GW;;Fátima
0;-15.3500,11.2667;GW;;Fátima
0;-15.4000,11.2500;GW;;Fátima
0;-15.4972,12.0108;GW-04;Oio;Fatim
0;-14.6000,12.5000;GW;;Fatacó Mandinga
0;-14.5833,12.5000;GW;;Fatacó Fula
0;-14.3667,12.5833;GW;;Fasse
0;-14.4333,12.2333;GW;;Fasaji
0;-15.5581,12.4500;GW-06;Cacheu;Farroba
0;-15.3667,11.5000;GW;;Farroba
0;-15.0667,11.2167;GW;;Farô Modi Mutaro
0;-15.2125,12.5922;GW-04;Oio;Farincó Mandinga
0;-15.2247,12.6006;GW-04;Oio;Farincó Fula
0;-14.9333,12.5167;GW;;Farincó
0;-14.1833,12.5000;GW;;Fariná
0;-14.2167,11.9667;GW;;Fariná
0;-15.2000,12.4833;GW;;Farim Velho
0;-14.7500,12.5667;GW;;Farim Bali
10207;-15.2217,12.4839;GW-04;Oio;Farim
0;-15.0667,11.8000;GW;;Farená Beafada
0;-15.0500,11.8000;GW;;Farená Balanta
0;-14.8000,12.1833;GW;;Farato
0;-15.4000,11.6667;GW;;Farato
0;-16.1000,12.2333;GW;;Farã Pegouco
0;-15.1556,12.4383;GW-04;Oio;Farandito
0;-15.1833,11.5500;GW;;Farancunda Beafada
0;-15.1833,11.5167;GW;;Farancunda Balanta
0;-15.0833,12.4000;GW;;Farancunda
0;-14.7500,12.2833;GW;;Farancunda
0;-14.1500,12.1833;GW;;Farancunda
0;-15.3833,11.6667;GW;;Farancunda
0;-14.0667,11.7500;GW;;Farambange
0;-14.0167,11.7500;GW;;Farambange
0;-16.1333,12.2167;GW;;Farã
0;-14.9167,12.6833;GW;;Faquina Mandinga
0;-14.9167,12.6833;GW;;Faquina Fula
0;-15.4425,12.0342;GW-04;Oio;Fanhe
0;-15.6972,12.3806;GW-06;Cacheu;Fangor
0;-15.9325,12.4108;GW-06;Cacheu;Fangasse
0;-14.5167,11.8667;GW;;Fanda
0;-14.7000,12.5667;GW;;Fanca
0;-14.8667,11.4000;GW;;Famora
0;-13.7667,11.8333;GW;;Famerege
0;-15.1775,12.5972;GW-04;Oio;Fambantã
0;-14.8167,12.0833;GW;;Fá Mandinga
0;-15.2333,11.7167;GW;;Falcão
0;-15.4000,12.5383;GW-04;Oio;Fajonquito
0;-14.7500,12.5167;GW;;Fajonquito
0;-15.3208,12.2889;GW-04;Oio;Fajonquito
0;-15.6000,12.2833;GW;;Faja
0;-15.5742,12.2781;GW-04;Oio;Fagi
0;-14.8667,11.4167;GW;;Fafaje
0;-15.2000,12.4833;GW;;Fafacó
0;-14.0667,12.3500;GW;;Fafacó
0;-15.3333,12.5000;GW;;Faer
0;-14.7333,12.3500;GW;;Fadè Sana
0;-14.8500,12.0667;GW;;Fá de Baixo
0;-15.4544,12.4867;GW-04;Oio;Facã
0;-15.6383,12.1131;GW-04;Oio;Fabur
0;-16.1000,11.1833;GW;;Etiogo
0;-16.1500,11.0667;GW;;Etinhoque
0;-15.9500,11.5833;GW;;Eticoga
0;-16.1333,11.1500;GW;;Eticoga
0;-15.9333,11.1667;GW;;Eticodeba
0;-15.8833,11.3500;GW;;Eticoba
0;-14.7333,12.5333;GW;;Esperança
0;-16.3833,11.2833;GW;;Equinar
0;-15.4167,11.8333;GW;;Enxudé
0;-15.7167,12.0333;GW;;Enxerto
0;-14.9667,11.9833;GW;;Enxalé
0;-14.8500,12.0333;GW;;Entre Meio
0;-15.6833,10.9667;GW;;Entomané
0;-15.6500,11.8667;GW;;Enterramento
0;-15.6333,11.9833;GW;;Ensalmá
0;-15.6667,11.9500;GW;;Engenegane
0;-14.8333,11.7500;GW;;Endorna
0;-15.8431,12.3789;GW-06;Cacheu;Endoja
0;-15.6578,12.1850;GW-04;Oio;Endambe
0;-15.3833,12.0833;GW;;Encome
0;-15.6167,12.3833;GW;;Enchumené
0;-15.4383,12.0478;GW-04;Oio;Enchugal
0;-15.7500,11.8833;GW;;Enchudé
0;-15.5728,12.0764;GW-04;Oio;Encherte
0;-15.5667,12.3333;GW;;Encheia
0;-15.4700,12.0636;GW-04;Oio;Encheia
0;-15.4022,12.0783;GW-04;Oio;Enchanque
0;-15.4667,12.0667;GW;;Enchanque
0;-15.4983,12.1844;GW-04;Oio;Empanquinhame
0;-15.6000,11.8833;GW;;Empanjá
2680;-15.2333,11.5500;GW;;Empada
0;-15.4197,12.1592;GW-04;Oio;Embunhe
0;-15.5667,12.3667;GW;;Embenhe
0;-15.5328,12.0994;GW-04;Oio;Embande
0;-14.3500,12.3500;GW;;Embalocunda
0;-14.2333,12.2833;GW;;Embalocunda
0;-14.7667,12.0667;GW;;Embalocunda
0;-14.6167,12.0667;GW;;Embalocunda
0;-16.3936,12.3047;GW-06;Cacheu;Elia
0;-14.0333,12.6333;GW;;Elacunda
0;-16.5156,12.3483;GW-06;Cacheu;Ejatem
0;-15.8833,11.3500;GW;;Eguebê
0;-16.0167,11.3500;GW;;Eguba
0;-16.4500,11.2833;GW;;Egará
0;-15.7000,11.2500;GW;;Eboco
0;-15.8333,12.1167;GW;;Dutequete
0;-15.6500,11.8500;GW;;Dutebor
0;-15.6000,11.8500;GW;;Dutebandim
0;-15.1878,12.5636;GW-04;Oio;Dutatô
0;-15.2222,12.3347;GW-04;Oio;Dutató
0;-14.3833,12.3333;GW;;Dutajara
0;-14.7167,12.0167;GW;;Dutajara
0;-14.9167,11.7667;GW;;Dutajara
0;-16.0500,11.7667;GW;;Dussiar
0;-14.2000,12.5333;GW;;Durubali
0;-15.6500,12.1439;GW-06;Cacheu;Dungor
0;-15.3433,12.6006;GW-04;Oio;Dungal
0;-14.5833,12.4833;GW;;Dungal
0;-13.8667,12.4833;GW;;Dunane
0;-13.8833,12.4667;GW;;Dunane
0;-15.0500,11.4167;GW;;Dumbugoi
0;-14.6500,12.6167;GW;;Dumbo
0;-14.4333,12.6333;GW;;Duma
0;-14.6167,11.8667;GW;;Dulombi
0;-14.5000,11.8500;GW;;Dulombi
0;-14.8500,11.5167;GW;;Dulombe
0;-14.8333,11.5167;GW;;Dulombe
0;-14.6667,11.8833;GW;;Dulo Gengêle
0;-14.8667,11.6167;GW;;Dulijà
0;-14.6833,11.5667;GW;;Duldoro
0;-15.4500,11.9833;GW;;Dugal
0;-14.8333,11.5000;GW;;Dubichenqui
0;-14.6000,11.9167;GW;;Duas Fontes
0;-14.6500,12.1833;GW;;Duábal
0;-14.7667,11.7667;GW;;Duà
0;-13.6667,12.3167;GW;;Doum Eta
0;-15.8991,11.8122;GW;;Dorce
0;-14.1500,12.3333;GW;;Donguel
0;-15.3000,11.8500;GW;;Dodoco
0;-15.6833,12.1000;GW;;Dôco
0;-14.6667,12.1667;GW;;Dôaire
0;-14.6500,11.5833;GW;;Dirma
0;-14.1500,11.7667;GW;;Díquel
0;-15.6417,12.2194;GW-04;Oio;Dinul
0;-13.8667,11.7667;GW;;Dinguirai
0;-13.9500,12.5500;GW;;Dinga Samba Chagi
0;-15.7339,12.1019;GW-06;Cacheu;Dingal
0;-14.0000,12.5667;GW;;Dinga Ioba
0;-13.9833,12.5667;GW;;Dinga Bantanguel
0;-15.9192,12.0661;GW-06;Cacheu;Dímpel
0;-15.2833,11.3167;GW;;Dimbissile
0;-16.0833,11.8167;GW;;Dienhe
0;-15.0000,12.6667;GW;;Diabugu
0;-15.6833,12.2333;GW;;Deque
0;-16.1000,11.8333;GW;;Dencasse
0;-14.3167,12.6833;GW;;Demosor
0;-14.4167,12.2833;GW;;Dembel Uri
0;-14.8000,11.7500;GW;;Dembel Mólô
0;-14.6500,12.0333;GW;;Dembel Jumpora
0;-14.9167,12.2000;GW;;Dembel Jule
0;-15.1500,11.9833;GW;;Dembel
0;-14.7333,11.9667;GW;;Demba Tacoba
0;-14.8500,11.9500;GW;;Demba Tacò
0;-15.1681,12.3333;GW-04;Oio;Demba Só
0;-14.9000,11.5333;GW;;Demba Nhama
0;-14.6667,11.9500;GW;;Demba Meta
0;-14.4333,11.8833;GW;;Dembalô
0;-14.6333,11.9000;GW;;Demba Legueel
0;-14.7500,12.1833;GW;;Dembaje
0;-14.3167,12.5667;GW;;Demba Jau
0;-14.5667,11.9500;GW;;Demba Jágina
0;-14.7500,11.8833;GW;;Demba Iobà
0;-14.7500,11.9333;GW;;Demba Induro
0;-14.8500,12.2500;GW;;Demba Iapel
0;-14.8333,12.2500;GW;;Demba Iapel
0;-15.3500,12.3167;GW;;Dembaia
0;-13.9167,12.6667;GW;;Demba Gina
0;-13.6500,12.5000;GW;;Demba Danejo
0;-15.1500,12.5333;GW;;Demba Dado
0;-14.0167,12.3000;GW;;Dembacunda
0;-14.7500,12.0333;GW;;Demba Chaje
0;-14.8167,12.0167;GW;;Demba Calijè
0;-14.5000,12.2667;GW;;Demba Cali
0;-15.2500,12.5000;GW;;Demba Baió
0;-14.4500,12.0833;GW;;Demba Árabe
0;-14.5500,12.0167;GW;;Demba Árabe
0;-14.6833,11.6667;GW;;Demba
0;-16.2333,11.9667;GW;;Decântem
0;-14.5500,12.0333;GW;;Dêba
0;-14.2667,12.2667;GW;;Deacunda
0;-14.1667,12.6167;GW;;Dêabugu
0;-15.3333,11.9667;GW;;Date
0;-14.9500,12.6667;GW;;Darsalame
0;-14.1667,12.4833;GW;;Darsalame
0;-15.2333,12.4667;GW;;Darsalame
0;-15.5500,12.4500;GW;;Darsalame
0;-14.5333,12.3167;GW;;Darsalame
0;-14.8000,12.2667;GW;;Darsalame
0;-14.6833,12.1500;GW;;Darsalame
0;-14.6667,12.1167;GW;;Darsalame
0;-14.5333,12.0333;GW;;Darsalame
0;-14.7333,11.9333;GW;;Darsalame
0;-14.9500,11.9000;GW;;Darsalame
0;-14.8500,11.7667;GW;;Darsalame
0;-14.8667,11.7333;GW;;Darsalame
0;-15.4000,11.4500;GW;;Darsalame
0;-15.1833,11.1833;GW;;Darsalame
0;-14.9000,11.1500;GW;;Darsalame
0;-14.6833,12.5167;GW;;Daro Nhaco
0;-14.9000,12.5167;GW;;Daro
0;-14.1167,12.3167;GW;;Daro
0;-13.6667,12.4500;GW;;Dara Labè
0;-14.1167,12.2667;GW;;Dára
0;-15.4922,12.1456;GW-04;Oio;Dará
0;-15.9500,11.9500;GW;;Dapatai
0;-13.8833,12.1000;GW;;Dantare
0;-14.9667,12.4000;GW;;Danga
0;-13.7500,11.9833;GW;;Dandulá
0;-14.9333,12.5000;GW;;Dando Mandinga
0;-14.6833,12.5333;GW;;Dando
0;-14.9333,12.5000;GW;;Dando
0;-15.3597,12.2150;GW-04;Oio;Dando
0;-14.5833,12.2167;GW;;Dando
0;-14.8667,12.2000;GW;;Dando
0;-14.8833,11.7667;GW;;Dando
0;-14.8667,11.7500;GW;;Dando
0;-15.1833,11.5333;GW;;Dando
0;-15.3728,12.0058;GW-04;Oio;Dana
0;-15.0333,11.0333;GW;;Dameol
0;-15.3658,12.1403;GW-04;Oio;Damé
0;-15.5603,12.3256;GW-04;Oio;Damberá
0;-14.0000,11.7500;GW;;Dàmàli
0;-14.9833,11.4500;GW;;Damadunguê
0;-15.0167,11.4667;GW;;Dalael Fula
0;-15.0167,11.4333;GW;;Dalael Balanta
0;-13.8000,12.0333;GW;;Dalabá
0;-13.9833,12.6333;GW;;Daifa
0;-15.1500,11.7667;GW;;Dadá
0;-15.4167,11.4833;GW;;Dacarzinho
0;-15.4167,11.4667;GW;;Dacar
0;-13.9833,11.7500;GW;;Dácàli
0;-15.3167,12.4000;GW;;Dabicunda
0;-14.8167,11.5667;GW;;Dábel
0;-15.7414,12.0894;GW-06;Cacheu;Dabatiar
0;-15.2408,12.1747;GW-04;Oio;Cutiá
0;-14.4833,12.3667;GW;;Cutame
0;-14.3000,11.7500;GW;;Cutamaru
0;-14.3333,11.7333;GW;;Cutamaru
0;-14.2667,11.7500;GW;;Cutamáro
0;-15.4550,12.3308;GW-04;Oio;Cussondome
0;-15.2883,12.0472;GW-04;Oio;Cussanja
0;-15.3000,12.0667;GW;;Cussaná
0;-14.5833,12.2333;GW;;Curura
0;-15.3667,11.2167;GW;;Curijagó
0;-14.9500,12.2500;GW;;Curauele
0;-14.4500,12.3333;GW;;Curauasse
0;-15.1167,11.3167;GW;;Cura
0;-15.6000,11.8667;GW;;Cupelão
0;-15.9000,11.8333;GW;;Cupedo
0;-15.0003,12.6561;GW-04;Oio;Cuntima
0;-13.9500,12.6500;GW;;Cuntim
0;-13.9833,12.4167;GW;;Cuntim
0;-14.7833,11.8500;GW;;Cuntim
0;-15.4333,11.9833;GW;;Cunteda
0;-15.5500,11.9333;GW;;Cuntanga
0;-14.5000,12.3333;GW;;Cunji
0;-15.9667,12.1167;GW;;Cunja
0;-15.6992,12.2686;GW-04;Oio;Cunhoncome
0;-14.9167,11.1333;GW;;Cunfa
0;-14.1667,12.4833;GW;;Cúndara
0;-14.5667,12.5000;GW;;Cuncosita
0;-14.2000,12.3667;GW;;Cuncirè
0;-14.5167,12.2167;GW;;Cunchumpa
0;-14.2333,12.4167;GW;;Cunchudur
0;-14.4167,12.6333;GW;;Cuncana
0;-14.7333,12.3667;GW;;Cuncana
0;-15.5042,12.4375;GW-06;Cacheu;Cunaiá
0;-15.0000,12.5000;GW;;Cunacò
0;-15.3833,11.3667;GW;;Cumule
0;-13.9000,12.4333;GW;;Cumporumã
0;-14.1833,12.3167;GW;;Cumpangol
0;-13.7667,11.6833;GW;;Cumore
0;-13.7500,11.6833;GW;;Cumore
654;-15.5333,11.9000;GW;;Cumeré
0;-14.3667,12.3000;GW;;Cumenga
0;-15.2667,11.3000;GW;;Cumebu
0;-15.4342,12.0950;GW-04;Oio;Cumbule
0;-15.0689,12.6378;GW-04;Oio;Cumbijã
0;-14.9000,11.4667;GW;;Cumbijã
0;-14.2000,12.3000;GW;;Cumbajuba
0;-15.6656,12.0033;GW-11;Bissau;Cumano
0;-14.8167,11.7833;GW;;Culôbo
0;-16.0833,11.7667;GW;;Culabá
0;-15.5833,11.9000;GW;;Cuió
0;-16.0167,11.4667;GW;;Cuiane
0;-14.4500,12.4333;GW;;Cuianca
0;-14.8500,12.6333;GW;;Cugutô
0;-15.7794,12.3417;GW-06;Cacheu;Cufongul
0;-15.3842,12.4947;GW-04;Oio;Cufeu
0;-15.1833,11.3000;GW;;Cufar Novo
0;-15.1833,11.3000;GW;;Cufar Nalu
0;-15.3039,12.0433;GW-04;Oio;Cufar
219;-15.1833,11.3000;GW;;Cufar
0;-14.3833,12.4333;GW;;Cudum Nhinha
0;-14.3667,12.4667;GW;;Cudum Govêrno
0;-15.2167,11.2833;GW;;Cuducò
0;-15.2575,12.2733;GW-04;Oio;Cudana
0;-15.1256,12.3208;GW-04;Oio;Cucuto
0;-15.0000,11.1000;GW;;Cucumà
0;-16.2167,11.5000;GW;;Cuchame
0;-15.0667,11.2333;GW;;Cuchamba Balanta
0;-15.3503,12.1342;GW-04;Oio;Cubonge
0;-15.4433,12.1517;GW-04;Oio;Cuboi
0;-15.5692,12.0353;GW-04;Oio;Cuboi
0;-15.3708,12.0444;GW-04;Oio;Cuboi
0;-14.7167,12.5000;GW;;Cubocunda
0;-15.6667,11.8333;GW;;Cubisseco
0;-15.2333,11.3167;GW;;Cubaque
0;-15.0986,12.2678;GW-04;Oio;Cubane
0;-15.1500,11.8500;GW;;Cubajal
0;-15.6000,11.8500;GW;;Crim
0;-15.6656,12.2781;GW-04;Oio;Créscimo
0;-14.7000,12.3500;GW;;Cotobilà
0;-14.0167,12.4333;GW;;Cotem Bali
0;-14.0000,12.4333;GW;;Cotem Bali
0;-15.5369,12.2981;GW-04;Oio;Cossicunto
0;-15.5358,12.3156;GW-04;Oio;Cossiba
0;-14.1667,12.5333;GW;;Cossi
0;-13.8333,12.4500;GW;;Cossarè
0;-14.9667,12.1333;GW;;Cossarandim
0;-15.7681,12.2944;GW-06;Cacheu;Corombol
0;-15.3167,12.3833;GW;;Corinto
0;-14.2833,12.6500;GW;;Copuda
0;-13.9167,12.3500;GW;;Copiró
0;-14.2167,12.5167;GW;;Cópà Sulè
0;-13.9167,12.6500;GW;;Copà
0;-14.2333,12.5500;GW;;Cópà
45482;-15.6167,11.8500;GW-11;Bissau;Contumo
0;-15.0833,11.3667;GW;;Contubum
4871;-14.5714,12.3908;GW-01;Bafatá;Contuboel
0;-15.3817,12.0689;GW-04;Oio;Contubó
0;-15.6175,12.2469;GW-04;Oio;Contuba
0;-14.7167,12.2333;GW;;Contuba
0;-14.6833,11.5500;GW;;Contabane
0;-14.2333,12.4833;GW;;Congaba
0;-15.3189,12.5039;GW-04;Oio;Confandinto
0;-14.4167,12.2167;GW;;Concontò
0;-14.1667,12.4500;GW;;Concomelo Maundè
0;-15.4819,12.3706;GW-04;Oio;Concolim
0;-13.6667,12.4167;GW;;Concôdi
0;-14.9167,12.3333;GW;;Comuda
0;-14.6333,12.2000;GW;;Comuda
0;-14.3000,12.1000;GW;;Comuda
0;-15.5667,11.9500;GW;;Com
0;-15.7167,11.8167;GW;;Com
0;-14.6333,12.1000;GW;;Colufe
0;-15.4500,11.5667;GW;;Colónia de Baixo
0;-14.1167,12.6667;GW;;Colondinto
0;-15.2694,12.3319;GW-04;Oio;Coli Sare
0;-14.9833,12.6667;GW;;Colina do Norte
0;-15.2275,12.4231;GW-04;Oio;Colimansacunda
0;-14.7333,11.9333;GW;;Coli Ganhà
0;-14.3667,12.3833;GW;;Colicunda
0;-15.1833,11.9167;GW;;Colicunda
0;-14.9000,11.9667;GW;;Colicumbel
0;-14.8667,11.5000;GW;;Colibuia
0;-13.8167,11.7500;GW;;Colebe
0;-16.3267,12.3475;GW-06;Cacheu;Colage
0;-16.3567,12.3317;GW-06;Cacheu;Colage
0;-15.5167,11.9500;GW;;Cola
0;-16.0089,12.4258;GW-06;Cacheu;Coitoto
0;-14.8167,11.5333;GW;;Coim
0;-14.2500,12.3167;GW;;Coiada
0;-15.1958,12.3181;GW-04;Oio;Coduco
0;-13.9667,12.4333;GW;;Códè
0;-15.5833,11.8833;GW;;Cócò
0;-14.2333,12.3500;GW;;Cocari
0;-15.1500,11.3667;GW;;Cobumba
0;-15.6667,12.2167;GW;;Cobum
0;-15.1667,12.5000;GW;;Coboroto
0;-14.5833,12.5500;GW;;Cóbetô
0;-14.2000,12.2167;GW;;Coaina
0;-13.9333,12.2833;GW;;Coache
0;-15.8000,12.0833;GW;;Có
0;-15.4994,12.0681;GW-04;Oio;Clonque
0;-15.4167,12.1167;GW;;Claquiala
0;-15.5369,12.0794;GW-04;Oio;Claque
0;-15.3667,12.0667;GW;;Claque
0;-15.3167,12.3833;GW;;Cindare
0;-14.1000,12.4000;GW;;Cima
0;-16.0483,12.1358;GW-06;Cacheu;Churobrique
0;-16.0017,12.2244;GW-06;Cacheu;Chumpia
0;-15.5181,12.1772;GW-04;Oio;Chumbume
0;-15.5000,12.1667;GW;;Chumbume
0;-14.6500,11.6833;GW;;Chumael
0;-16.1161,12.1056;GW-06;Cacheu;Chúlame
0;-15.4167,11.9667;GW;;Chuguè
0;-15.1167,11.4167;GW;;Chuguè
0;-15.1667,11.9667;GW;;Chubi
0;-14.7167,11.8333;GW;;Chouliga
0;-15.6475,12.1300;GW-06;Cacheu;Choquemone
0;-15.6575,12.2322;GW-04;Oio;Chompundo
0;-15.4275,12.1078;GW-04;Oio;Chombé
0;-15.1500,11.9500;GW;;Chombè
0;-15.6000,11.9667;GW;;Cholufe
0;-16.0667,11.9833;GW;;Chofar
0;-16.0833,12.0000;GW;;Chobabe
0;-16.2167,12.2333;GW;;Chíngate
0;-15.6736,12.2039;GW-04;Oio;Chile
0;-14.9167,12.0500;GW;;Chicri
0;-14.8833,11.9333;GW;;Chicamiel
0;-14.1500,12.5500;GW;;Cheuibêssi
0;-14.1333,12.6667;GW;;Cheuel Bessel Demba
0;-14.8333,12.2000;GW;;Cheuel
0;-14.4333,12.1833;GW;;Cheual
0;-15.0333,12.0667;GW;;Cherel
0;-14.6333,12.1500;GW;;Cheque
0;-15.9333,11.5667;GW;;Chediã
0;-14.2167,11.9167;GW;;Chéché
0;-13.7500,12.5833;GW;;Chauarà
0;-13.8833,12.5667;GW;;Charim Futa
0;-15.8042,12.3897;GW-06;Cacheu;Chapa
0;-16.1706,12.1050;GW-06;Cacheu;Chanto
0;-15.9833,11.9333;GW;;Chanto
0;-14.7167,11.6667;GW;;Chanti
0;-15.4833,12.0000;GW;;Changue Subal
0;-15.4683,12.0094;GW-04;Oio;Changue Bedeta
0;-15.5825,12.0483;GW-04;Oio;Changue
0;-15.9467,12.1514;GW-06;Cacheu;Changatene
0;-15.1972,12.0519;GW-04;Oio;Changalana
0;-14.0833,11.8000;GW;;Chancum Sate
0;-14.7167,11.7333;GW;;Chancona
0;-15.2500,11.5667;GW;;Chancol
0;-14.7167,11.9167;GW;;Chanca
0;-14.8000,11.5000;GW;;Chamarra
0;-15.5256,12.0478;GW-04;Oio;Chalè
0;-14.7000,12.0667;GW;;Chaima
0;-14.9000,11.9500;GW;;Chacali
0;-16.3000,12.3667;GW;;Causso
0;-16.3042,12.3403;GW-06;Cacheu;Causso
0;-14.8000,11.5500;GW;;Caussarà
0;-14.9167,11.1333;GW;;Caussara
0;-15.3067,12.4506;GW-04;Oio;Caurdim
0;-15.1333,11.5500;GW;;Caur de Cima
0;-15.2667,11.5000;GW;;Caur de Baixo Beafada
0;-15.2500,11.5000;GW;;Caur de Baixo Balanta
0;-15.3175,12.4453;GW-04;Oio;Caurbá
0;-15.3000,12.1000;GW;;Caur
0;-14.7333,12.1000;GW;;Caur
0;-14.8500,11.1833;GW;;Caur
0;-15.1000,11.1667;GW;;Caumechinque
0;-14.9500,11.1000;GW;;Caumãne
0;-15.0500,11.0333;GW;;Caulaca
